"","subj","setsize","timepoint","meanCDA"
"4018",16,6,876,-0.502023911304628
"4019",16,6,880,-0.391861601999678
"4020",16,6,884,-0.703615922270602
"4021",16,6,888,-1.10142020714401
"4022",16,6,892,-1.24898969779068
"4023",16,6,896,-1.46144331736817
"4024",18,2,304,0.536236266736343
"4025",18,2,308,0.355628931270903
"4026",18,2,312,0.175781315426422
"4027",18,2,316,0.241118155894649
"4028",18,2,320,0.374964245108696
"4029",18,2,324,0.561212218018395
"4030",18,2,328,0.770235602872073
"4031",18,2,332,0.728548192795429
"4032",18,2,336,0.527558123251115
"4033",18,2,340,0.58257664171544
"4034",18,2,344,0.776648208960424
"4035",18,2,348,0.695000501351728
"4036",18,2,352,0.44009435062709
"4037",18,2,356,0.383353016861761
"4038",18,2,360,0.512568385549052
"4039",18,2,364,0.547205618380714
"4040",18,2,368,0.377252274122074
"4041",18,2,372,0.136274813141026
"4042",18,2,376,0.000234982580824994
"4043",18,2,380,-0.0213567291806019
"4044",18,2,384,-0.0114849643603679
"4045",18,2,388,-0.0276509453037904
"4046",18,2,392,-0.150415218429487
"4047",18,2,396,-0.374627933946488
"4048",18,2,400,-0.460723889701784
"4049",18,2,404,-0.297311210681438
"4050",18,2,408,-0.0953637440078038
"4051",18,2,412,0.0501292393185619
"4052",18,2,416,0.212432284503902
"4053",18,2,420,0.297806622840022
"4054",18,2,424,0.320575824832776
"4055",18,2,428,0.520593568272018
"4056",18,2,432,0.7474485840301
"4057",18,2,436,0.608371908846154
"4058",18,2,440,0.23678206187291
"4059",18,2,444,0.0267389260730213
"4060",18,2,448,-0.02193864590301
"4061",18,2,452,-0.0177926514074694
"4062",18,2,456,0.0556430517001115
"4063",18,2,460,0.14411503136845
"4064",18,2,464,0.210086616304348
"4065",18,2,468,0.318346617830268
"4066",18,2,472,0.384014188754181
"4067",18,2,476,0.346286135103121
"4068",18,2,480,0.341782940572743
"4069",18,2,484,0.438945097408027
"4070",18,2,488,0.569547793617614
"4071",18,2,492,0.712948525
"4072",18,2,496,0.761048808890747
"4073",18,2,500,0.632377476309922
"4074",18,2,504,0.526151962667224
"4075",18,2,508,0.546275745234114
"4076",18,2,512,0.508344765307971
"4077",18,2,516,0.433579071767001
"4078",18,2,520,0.465955851379599
"4079",18,2,524,0.453954707964047
"4080",18,2,528,0.2946937803233
"4081",18,2,532,0.19290523690078
"4082",18,2,536,0.229586474916388
"4083",18,2,540,0.387048532051282
"4084",18,2,544,0.729556684294872
"4085",18,2,548,1.09833628095736
"4086",18,2,552,1.2059098988155
"4087",18,2,556,1.18625885150084
"4088",18,2,560,1.26017715582497
"4089",18,2,564,1.26673191171962
"4090",18,2,568,1.07362042586399
"4091",18,2,572,0.887458998327759
"4092",18,2,576,0.811949531354515
"4093",18,2,580,0.7327768821767
"4094",18,2,584,0.603951324275362
"4095",18,2,588,0.50667559733835
"4096",18,2,592,0.502232302146042
"4097",18,2,596,0.557228284352704
"4098",18,2,600,0.584869470526756
"4099",18,2,604,0.566424375516304
"4100",18,2,608,0.51958204303233
"4101",18,2,612,0.442630563322185
"4102",18,2,616,0.406526894091416
"4103",18,2,620,0.478536429626533
"4104",18,2,624,0.517052312054069
"4105",18,2,628,0.439463329501115
"4106",18,2,632,0.435075747895764
"4107",18,2,636,0.580543270345596
"4108",18,2,640,0.651229951031215
"4109",18,2,644,0.570464792084727
"4110",18,2,648,0.514308470178372
"4111",18,2,652,0.554273710618729
"4112",18,2,656,0.654815465530937
"4113",18,2,660,0.7946091425432
"4114",18,2,664,0.859737884685061
"4115",18,2,668,0.732256864604236
"4116",18,2,672,0.525125725097548
"4117",18,2,676,0.410897790621516
"4118",18,2,680,0.394286443784838
"4119",18,2,684,0.416741280309365
"4120",18,2,688,0.446225855866778
"4121",18,2,692,0.420029310200669
"4122",18,2,696,0.357536825529543
"4123",18,2,700,0.352180784087932
"4124",18,2,704,0.323234016513378
"4125",18,2,708,0.136155024142977
"4126",18,2,712,0.0118864880852842
"4127",18,2,716,0.201217697268673
"4128",18,2,720,0.469773377856745
"4129",18,2,724,0.512332829375697
"4130",18,2,728,0.489131002020624
"4131",18,2,732,0.60058645388796
"4132",18,2,736,0.744941198397436
"4133",18,2,740,0.895646791248607
"4134",18,2,744,1.1064122514214
"4135",18,2,748,1.21498340643813
"4136",18,2,752,1.12720429715022
"4137",18,2,756,1.01339343232441
"4138",18,2,760,0.866757854103958
"4139",18,2,764,0.556511197324415
"4140",18,2,768,0.26277522192029
"4141",18,2,772,0.217937253901895
"4142",18,2,776,0.276875640147715
"4143",18,2,780,0.271716213294314
"4144",18,2,784,0.315889013168199
"4145",18,2,788,0.480877363939521
"4146",18,2,792,0.610536602926421
"4147",18,2,796,0.648386159350613
"4148",18,2,800,0.775734074693422
"4149",18,2,804,1.01906669607023
"4150",18,2,808,1.11612685730212
"4151",18,2,812,0.984881268389075
"4152",18,2,816,0.899337404473244
"4153",18,2,820,0.970259882065217
"4154",18,2,824,1.06702444599359
"4155",18,2,828,1.16366785092949
"4156",18,2,832,1.2084321025641
"4157",18,2,836,1.01429968743032
"4158",18,2,840,0.744961023620401
"4159",18,2,844,0.709683881270903
"4160",18,2,848,0.722061125431996
"4161",18,2,852,0.546915388447603
"4162",18,2,856,0.468428992502787
"4163",18,2,860,0.628357190147715
"4164",18,2,864,0.746527016513378
"4165",18,2,868,0.816670496307135
"4166",18,2,872,0.993247080755296
"4167",18,2,876,1.08185270018116
"4168",18,2,880,0.989928760549052
"4169",18,2,884,1.00312965415273
"4170",18,2,888,1.11879442809365
"4171",18,2,892,1.03046919498328
"4172",18,2,896,0.77588436886845
"4173",18,4,304,-0.00476055155929903
"4174",18,4,308,0.0649674644483526
"4175",18,4,312,-0.219667943372825
"4176",18,4,316,-0.329905374311983
"4177",18,4,320,-0.277664574151549
"4178",18,4,324,-0.400192232043688
"4179",18,4,328,-0.464513961122424
"4180",18,4,332,-0.323270988788103
"4181",18,4,336,-0.253958836480316
"4182",18,4,340,-0.246392963346908
"4183",18,4,344,-0.156471339071949
"4184",18,4,348,-0.083516313908429
"4185",18,4,352,0.0203604253980007
"4186",18,4,356,0.162062095976799
"4187",18,4,360,0.0664875694804394
"4188",18,4,364,-0.15026702761323
"4189",18,4,368,-0.0950689400222141
"4190",18,4,372,0.0530256999259534
"4191",18,4,376,-0.027047014877206
"4192",18,4,380,-0.198558029964211
"4193",18,4,384,-0.394166460816981
"4194",18,4,388,-0.67677998485129
"4195",18,4,392,-0.810966232259657
"4196",18,4,396,-0.718307852708873
"4197",18,4,400,-0.72858681704307
"4198",18,4,404,-0.923463496137233
"4199",18,4,408,-0.968207260478218
"4200",18,4,412,-0.723394015395533
"4201",18,4,416,-0.423208609774158
"4202",18,4,420,-0.328707442681414
"4203",18,4,424,-0.432854471090954
"4204",18,4,428,-0.574472982093052
"4205",18,4,432,-0.68517087483031
"4206",18,4,436,-0.727485166092805
"4207",18,4,440,-0.634719768542515
"4208",18,4,444,-0.54482963630137
"4209",18,4,448,-0.58251732443848
"4210",18,4,452,-0.556460298321609
"4211",18,4,456,-0.363026211927681
"4212",18,4,460,-0.199820377329384
"4213",18,4,464,-0.0863820253054424
"4214",18,4,468,-0.000787560862952008
"4215",18,4,472,-0.142116805781809
"4216",18,4,476,-0.389162800320869
"4217",18,4,480,-0.386195471134148
"4218",18,4,484,-0.299021176924596
"4219",18,4,488,-0.391027174305813
"4220",18,4,492,-0.376382686961619
"4221",18,4,496,-0.1911777488893
"4222",18,4,500,-0.189199546371714
"4223",18,4,504,-0.344811468345057
"4224",18,4,508,-0.444051112816241
"4225",18,4,512,-0.660237222726151
"4226",18,4,516,-0.971922864155251
"4227",18,4,520,-1.04591859730964
"4228",18,4,524,-0.910579909669258
"4229",18,4,528,-0.815061255923732
"4230",18,4,532,-0.648525065808959
"4231",18,4,536,-0.25855368284586
"4232",18,4,540,0.188798457855115
"4233",18,4,544,0.43659013741824
"4234",18,4,548,0.400368900654079
"4235",18,4,552,0.230870898704184
"4236",18,4,556,0.199481953887449
"4237",18,4,560,0.331551586980131
"4238",18,4,564,0.376434195328891
"4239",18,4,568,0.239637093113662
"4240",18,4,572,0.136563395501666
"4241",18,4,576,0.242044426045909
"4242",18,4,580,0.40752092800506
"4243",18,4,584,0.37907220629705
"4244",18,4,588,0.152719833246946
"4245",18,4,592,-0.069555046001481
"4246",18,4,596,-0.217190461434037
"4247",18,4,600,-0.329123667218931
"4248",18,4,604,-0.408125577934098
"4249",18,4,608,-0.493154742626188
"4250",18,4,612,-0.589552595541775
"4251",18,4,616,-0.529799945575713
"4252",18,4,620,-0.265586163982476
"4253",18,4,624,-0.0702589280698506
"4254",18,4,628,-0.0743754838640011
"4255",18,4,632,-0.100908471306923
"4256",18,4,636,-0.0578528880970011
"4257",18,4,640,0.000389719387881154
"4258",18,4,644,0.121204064331112
"4259",18,4,648,0.305698036375417
"4260",18,4,652,0.373779718067382
"4261",18,4,656,0.258354034514994
"4262",18,4,660,0.136880395841047
"4263",18,4,664,0.16677811942799
"4264",18,4,668,0.294794024498334
"4265",18,4,672,0.345076300814513
"4266",18,4,676,0.187661715907688
"4267",18,4,680,-0.0423101223620883
"4268",18,4,684,-0.0455613601752437
"4269",18,4,688,0.14656537282488
"4270",18,4,692,0.164850580433173
"4271",18,4,696,-0.00317271430334443
"4272",18,4,700,-0.0153103415401704
"4273",18,4,704,0.142605823028508
"4274",18,4,708,0.287823962791559
"4275",18,4,712,0.483851550413427
"4276",18,4,716,0.616262306368012
"4277",18,4,720,0.463517766493891
"4278",18,4,724,0.318996094224361
"4279",18,4,728,0.408425243644329
"4280",18,4,732,0.321435898370974
"4281",18,4,736,0.0477554229698877
"4282",18,4,740,0.0729565837652723
"4283",18,4,744,0.177188534369986
"4284",18,4,748,-0.0547824102122672
"4285",18,4,752,-0.241003179069481
"4286",18,4,756,-0.205502893835616
"4287",18,4,760,-0.359717251379119
"4288",18,4,764,-0.537838547513266
"4289",18,4,768,-0.373355368483895
"4290",18,4,772,-0.245571798710354
"4291",18,4,776,-0.350618334440948
"4292",18,4,780,-0.291357365883006
"4293",18,4,784,-0.121724020362829
"4294",18,4,788,-0.0955084571146488
"4295",18,4,792,0.0122021268388253
"4296",18,4,796,0.219602180772553
"4297",18,4,800,0.224993923917068
"4298",18,4,804,0.221774128779464
"4299",18,4,808,0.433197774096014
"4300",18,4,812,0.613559386708626
"4301",18,4,816,0.681021763130939
"4302",18,4,820,0.793160396890041
"4303",18,4,824,0.836185508287054
"4304",18,4,828,0.776973545390596
"4305",18,4,832,0.779821426900531
"4306",18,4,836,0.778822557919289
"4307",18,4,840,0.691900631383438
"4308",18,4,844,0.700763498056275
"4309",18,4,848,0.814631882636061
"4310",18,4,852,0.833746463624583
"4311",18,4,856,0.700941212328767
"4312",18,4,860,0.481990896365544
"4313",18,4,864,0.262328684764902
"4314",18,4,868,0.130752128378378
"4315",18,4,872,0.0131566851937553
"4316",18,4,876,-0.152768916265581
"4317",18,4,880,-0.24748818285203
"4318",18,4,884,-0.252209822473158
"4319",18,4,888,-0.211624866253239
"4320",18,4,892,0.0574877944279897
"4321",18,4,896,0.527544558034062
"4322",18,6,304,-0.00287347430110078
"4323",18,6,308,-0.0808924718064466
"4324",18,6,312,-0.0554051169715689
"4325",18,6,316,-0.0325101254058764
"4326",18,6,320,-0.138400104062723
"4327",18,6,324,-0.242857974290805
"4328",18,6,328,-0.192614953433119
"4329",18,6,332,-0.123908038211768
"4330",18,6,336,-0.13816741883266
"4331",18,6,340,-0.122310615961828
"4332",18,6,344,-0.128110436089332
"4333",18,6,348,-0.244925932050368
"4334",18,6,352,-0.321101837970223
"4335",18,6,356,-0.325072113055357
"4336",18,6,360,-0.374513131583115
"4337",18,6,364,-0.31306504007286
"4338",18,6,368,-0.0745108671972756
"4339",18,6,372,0.000881081598954614
"4340",18,6,376,-0.14389752208363
"4341",18,6,380,-0.199326808165043
"4342",18,6,384,-0.189722410754732
"4343",18,6,388,-0.241931129639661
"4344",18,6,392,-0.179952865288667
"4345",18,6,396,-0.0183230098202266
"4346",18,6,400,0.00870623807990811
"4347",18,6,404,-0.0175424682743328
"4348",18,6,408,-0.00302408949077371
"4349",18,6,412,-0.132979128628336
"4350",18,6,416,-0.355686461313059
"4351",18,6,420,-0.386131729223093
"4352",18,6,424,-0.278692540033262
"4353",18,6,428,-0.262405642710066
"4354",18,6,432,-0.374168249386236
"4355",18,6,436,-0.486807454502257
"4356",18,6,440,-0.397331753330165
"4357",18,6,444,-0.0941822072938941
"4358",18,6,448,0.0659819444444445
"4359",18,6,452,-0.0405513258493703
"4360",18,6,456,-0.0867449450780076
"4361",18,6,460,0.0622495080779282
"4362",18,6,464,0.256877083669914
"4363",18,6,468,0.466248768630712
"4364",18,6,472,0.657875821667855
"4365",18,6,476,0.725810174507009
"4366",18,6,480,0.774050690512394
"4367",18,6,484,0.837342607622555
"4368",18,6,488,0.758788620020591
"4369",18,6,492,0.596484005028906
"4370",18,6,496,0.520310689118555
"4371",18,6,500,0.435250625485072
"4372",18,6,504,0.303077888611705
"4373",18,6,508,0.190517656529659
"4374",18,6,512,-0.0658649496317416
"4375",18,6,516,-0.514706211966421
"4376",18,6,520,-0.791393722862121
"4377",18,6,524,-0.739171283891661
"4378",18,6,528,-0.612910094084105
"4379",18,6,532,-0.548605527837174
"4380",18,6,536,-0.435160558838204
"4381",18,6,540,-0.233297688603786
"4382",18,6,544,-0.00690084861804067
"4383",18,6,548,0.169097765700483
"4384",18,6,552,0.320301164464639
"4385",18,6,556,0.529182033380851
"4386",18,6,560,0.722832606636572
"4387",18,6,564,0.742222592896175
"4388",18,6,568,0.649799824186268
"4389",18,6,572,0.520958927797577
"4390",18,6,576,0.302992020262137
"4391",18,6,580,0.0842153147620179
"4392",18,6,584,0.0620709594559278
"4393",18,6,588,0.21190201797735
"4394",18,6,592,0.416167000744437
"4395",18,6,596,0.552841808703572
"4396",18,6,600,0.483283750930546
"4397",18,6,604,0.359281088223648
"4398",18,6,608,0.502966435728993
"4399",18,6,612,0.759836579943771
"4400",18,6,616,0.755610061257622
"4401",18,6,620,0.645783220796705
"4402",18,6,624,0.776732616456799
"4403",18,6,628,1.04932242219846
"4404",18,6,632,1.18837493030807
"4405",18,6,636,1.14811933353132
"4406",18,6,640,1.0574008383266
"4407",18,6,644,1.01290838049418
"4408",18,6,648,0.964746785368654
"4409",18,6,652,0.801438565253029
"4410",18,6,656,0.627386163051398
"4411",18,6,660,0.560572158311555
"4412",18,6,664,0.523516338797814
"4413",18,6,668,0.492611291161796
"4414",18,6,672,0.566515685396373
"4415",18,6,676,0.605994246733191
"4416",18,6,680,0.484917881840501
"4417",18,6,684,0.393928492516037
"4418",18,6,688,0.401050382034529
"4419",18,6,692,0.313293569573137
"4420",18,6,696,0.240731468757425
"4421",18,6,700,0.353116563633484
"4422",18,6,704,0.396679824463451
"4423",18,6,708,0.211094754533935
"4424",18,6,712,0.197520552017502
"4425",18,6,716,0.539310233848103
"4426",18,6,720,0.838597300229667
"4427",18,6,724,0.835005428605369
"4428",18,6,728,0.746967941680526
"4429",18,6,732,0.723661766334046
"4430",18,6,736,0.689103877437238
"4431",18,6,740,0.655939482419498
"4432",18,6,744,0.712318979725984
"4433",18,6,748,0.859594231210897
"4434",18,6,752,1.05711599378316
"4435",18,6,756,1.17223349917241
"4436",18,6,760,1.04553594955255
"4437",18,6,764,0.824733164290806
"4438",18,6,768,0.793424544586996
"4439",18,6,772,0.786086875702859
"4440",18,6,776,0.471911351829413
"4441",18,6,780,0.0230120221192683
"4442",18,6,784,-0.246175634354162
"4443",18,6,788,-0.389483125057417
"4444",18,6,792,-0.443913002542172
"4445",18,6,796,-0.230897027876772
"4446",18,6,800,0.150122671220401
"4447",18,6,804,0.408943692761543
"4448",18,6,808,0.58722180684248
"4449",18,6,812,0.854438640690584
"4450",18,6,816,1.06989008223648
"4451",18,6,820,1.03523156517779
"4452",18,6,824,0.850158121881682
"4453",18,6,828,0.726170061614002
"4454",18,6,832,0.682460644452364
"4455",18,6,836,0.588751636176447
"4456",18,6,840,0.453460111903065
"4457",18,6,844,0.450499426851192
"4458",18,6,848,0.573862682109765
"4459",18,6,852,0.642203096277817
"4460",18,6,856,0.611337117842718
"4461",18,6,860,0.584622342999129
"4462",18,6,864,0.561970695454185
"4463",18,6,868,0.481374164330403
"4464",18,6,872,0.318883843549537
"4465",18,6,876,0.182485110081571
"4466",18,6,880,0.252899497418231
"4467",18,6,884,0.450000140490615
"4468",18,6,888,0.445970923061693
"4469",18,6,892,0.326297226934347
"4470",18,6,896,0.50722394828542
"4471",19,2,304,0.203582561309524
"4472",19,2,308,0.143229210119048
"4473",19,2,312,-0.319976544047619
"4474",19,2,316,-0.360960416666667
"4475",19,2,320,-0.197116635714286
"4476",19,2,324,-0.32761518452381
"4477",19,2,328,-0.495975151190476
"4478",19,2,332,-0.322334138988095
"4479",19,2,336,0.0727816559523809
"4480",19,2,340,0.278802975892857
"4481",19,2,344,0.0644474166666666
"4482",19,2,348,-0.327114583333333
"4483",19,2,352,-0.472923079166667
"4484",19,2,356,-0.375380992261905
"4485",19,2,360,-0.503798507738095
"4486",19,2,364,-1.02117742321429
"4487",19,2,368,-1.47376036309524
"4488",19,2,372,-1.57319402386905
"4489",19,2,376,-1.82824432559524
"4490",19,2,380,-2.36876874107143
"4491",19,2,384,-2.27846236011905
"4492",19,2,388,-1.41555155892857
"4493",19,2,392,-0.999083654761905
"4494",19,2,396,-1.34800561904762
"4495",19,2,400,-1.50980983095238
"4496",19,2,404,-1.31231166130952
"4497",19,2,408,-1.25361589494048
"4498",19,2,412,-1.25333903095238
"4499",19,2,416,-1.23826231488095
"4500",19,2,420,-1.35521343452381
"4501",19,2,424,-1.53441156666667
"4502",19,2,428,-1.8495355922619
"4503",19,2,432,-2.26814084642857
"4504",19,2,436,-2.1175531797619
"4505",19,2,440,-1.54925595833333
"4506",19,2,444,-1.50895607202381
"4507",19,2,448,-1.72440718869048
"4508",19,2,452,-1.57422020595238
"4509",19,2,456,-1.82653476607143
"4510",19,2,460,-2.52751239761905
"4511",19,2,464,-2.59249949880952
"4512",19,2,468,-2.45138397470238
"4513",19,2,472,-2.90755222916667
"4514",19,2,476,-2.96063245238095
"4515",19,2,480,-2.4312763672619
"4516",19,2,484,-2.58836569107143
"4517",19,2,488,-2.95437866964286
"4518",19,2,492,-2.30848953452381
"4519",19,2,496,-1.55823835690476
"4520",19,2,500,-1.54265811904762
"4521",19,2,504,-1.558913675
"4522",19,2,508,-1.50431154166667
"4523",19,2,512,-1.72539868095238
"4524",19,2,516,-1.73832467916667
"4525",19,2,520,-1.56789589345238
"4526",19,2,524,-1.70620698928571
"4527",19,2,528,-1.7790173625
"4528",19,2,532,-1.68108327321429
"4529",19,2,536,-1.80461108154762
"4530",19,2,540,-1.67982668154762
"4531",19,2,544,-1.18464275059524
"4532",19,2,548,-1.32808494369048
"4533",19,2,552,-1.85202041071429
"4534",19,2,556,-1.70186332559524
"4535",19,2,560,-1.38329919136905
"4536",19,2,564,-1.50620865892857
"4537",19,2,568,-1.5500214047619
"4538",19,2,572,-1.6686636875
"4539",19,2,576,-2.09938300595238
"4540",19,2,580,-2.02929885297619
"4541",19,2,584,-1.66703966071429
"4542",19,2,588,-2.0314850047619
"4543",19,2,592,-2.29453839583333
"4544",19,2,596,-1.59672841666667
"4545",19,2,600,-1.21761057083333
"4546",19,2,604,-1.60509213095238
"4547",19,2,608,-1.43853290910714
"4548",19,2,612,-0.882543608333333
"4549",19,2,616,-1.07026071428571
"4550",19,2,620,-1.33195091190476
"4551",19,2,624,-0.841215169642857
"4552",19,2,628,-0.481871005357143
"4553",19,2,632,-0.728606598214286
"4554",19,2,636,-0.683905029761905
"4555",19,2,640,0.0201294663690477
"4556",19,2,644,0.525181314880952
"4557",19,2,648,0.185138455357143
"4558",19,2,652,-0.638649023809524
"4559",19,2,656,-1.18152314285714
"4560",19,2,660,-1.33583837857143
"4561",19,2,664,-1.51157671011905
"4562",19,2,668,-1.76673811785714
"4563",19,2,672,-1.86349888392857
"4564",19,2,676,-1.95294911964286
"4565",19,2,680,-2.22694601833333
"4566",19,2,684,-2.39589414880952
"4567",19,2,688,-2.30031990535714
"4568",19,2,692,-2.22514867261905
"4569",19,2,696,-2.20288586011905
"4570",19,2,700,-1.93962089642857
"4571",19,2,704,-1.61595413809524
"4572",19,2,708,-1.64358748035714
"4573",19,2,712,-1.85095864464286
"4574",19,2,716,-1.68841277678571
"4575",19,2,720,-1.09766587202381
"4576",19,2,724,-0.664027570238095
"4577",19,2,728,-0.730057257142857
"4578",19,2,732,-0.91269658452381
"4579",19,2,736,-0.865137704761905
"4580",19,2,740,-0.806468982738095
"4581",19,2,744,-0.808087376190476
"4582",19,2,748,-0.7051004875
"4583",19,2,752,-0.918947080357143
"4584",19,2,756,-1.45351073779762
"4585",19,2,760,-1.20116469226191
"4586",19,2,764,-0.192571734523809
"4587",19,2,768,-0.162404761904762
"4588",19,2,772,-1.10197839285714
"4589",19,2,776,-1.34076336607143
"4590",19,2,780,-1.30647825119048
"4591",19,2,784,-2.21352684083333
"4592",19,2,788,-2.89426373511905
"4593",19,2,792,-2.50044732619048
"4594",19,2,796,-2.39500352083333
"4595",19,2,800,-2.77078913869048
"4596",19,2,804,-2.58087112142857
"4597",19,2,808,-2.52027481785714
"4598",19,2,812,-3.18685726696429
"4599",19,2,816,-3.20682686309524
"4600",19,2,820,-2.4011608125
"4601",19,2,824,-2.18346849821429
"4602",19,2,828,-2.4557639327381
"4603",19,2,832,-2.15661448333333
"4604",19,2,836,-1.69803012797619
"4605",19,2,840,-1.69940022916667
"4606",19,2,844,-1.73375040595238
"4607",19,2,848,-1.27822687083333
"4608",19,2,852,-0.451474573809524
"4609",19,2,856,0.063385891375
"4610",19,2,860,-0.188373291666667
"4611",19,2,864,-0.610530344642857
"4612",19,2,868,-0.646689178571429
"4613",19,2,872,-0.863809991071428
"4614",19,2,876,-1.44035971428571
"4615",19,2,880,-1.68298794047619
"4616",19,2,884,-1.58856363363095
"4617",19,2,888,-1.57020131845238
"4618",19,2,892,-1.59790853571429
"4619",19,2,896,-1.90547081547619
"4620",19,4,304,-0.960910427722036
"4621",19,4,308,-1.58104510200669
"4622",19,4,312,-1.40316452926421
"4623",19,4,316,-0.854806871794872
"4624",19,4,320,-0.872428187235229
"4625",19,4,324,-0.989246336937941
"4626",19,4,328,-0.8373050040877
"4627",19,4,332,-0.74315367541806
"4628",19,4,336,-0.67280791679673
"4629",19,4,340,-0.598460486993683
"4630",19,4,344,-0.913949301607209
"4631",19,4,348,-1.26706778541434
"4632",19,4,352,-1.27134394074693
"4633",19,4,356,-1.56187868738387
"4634",19,4,360,-2.11345884596804
"4635",19,4,364,-1.94610968015608
"4636",19,4,368,-1.45341767437755
"4637",19,4,372,-1.59624353177258
"4638",19,4,376,-1.66199657980305
"4639",19,4,380,-1.25608343097362
"4640",19,4,384,-1.44970012857674
"4641",19,4,388,-2.13819930518395
"4642",19,4,392,-2.18159543338907
"4643",19,4,396,-1.84883128037904
"4644",19,4,400,-1.64014443608324
"4645",19,4,404,-1.2428713883036
"4646",19,4,408,-1.20734533237644
"4647",19,4,412,-1.72955779273504
"4648",19,4,416,-1.54906321469714
"4649",19,4,420,-0.887340856187291
"4650",19,4,424,-1.42004822315125
"4651",19,4,428,-2.35064649795615
"4652",19,4,432,-2.04011907248235
"4653",19,4,436,-1.54707488461538
"4654",19,4,440,-1.91864962977889
"4655",19,4,444,-2.10102591241174
"4656",19,4,448,-1.80585680787811
"4657",19,4,452,-1.81181799842066
"4658",19,4,456,-1.85768917125604
"4659",19,4,460,-1.69496338219993
"4660",19,4,464,-1.88222217177629
"4661",19,4,468,-2.30826736092531
"4662",19,4,472,-2.45708731215162
"4663",19,4,476,-2.34517017930138
"4664",19,4,480,-2.0579369925864
"4665",19,4,484,-1.66911397426607
"4666",19,4,488,-1.63339944332962
"4667",19,4,492,-1.99917094212189
"4668",19,4,496,-2.32531181819026
"4669",19,4,500,-2.45819132671869
"4670",19,4,504,-2.43071821441843
"4671",19,4,508,-2.24857755485879
"4672",19,4,512,-2.11990650659606
"4673",19,4,516,-2.07199636426979
"4674",19,4,520,-1.88358921962096
"4675",19,4,524,-1.63644813054627
"4676",19,4,528,-1.44979484522482
"4677",19,4,532,-1.338561602657
"4678",19,4,536,-1.47073114371981
"4679",19,4,540,-1.65862498182832
"4680",19,4,544,-1.47124998996656
"4681",19,4,548,-1.38122032738759
"4682",19,4,552,-1.78737124321813
"4683",19,4,556,-1.84225185431067
"4684",19,4,560,-1.11543344083519
"4685",19,4,564,-0.675870170837978
"4686",19,4,568,-0.92022666025641
"4687",19,4,572,-1.02246336937941
"4688",19,4,576,-0.669543337755481
"4689",19,4,580,-0.56594994425864
"4690",19,4,584,-1.09682013758826
"4691",19,4,588,-1.75447688368636
"4692",19,4,592,-1.81456832422891
"4693",19,4,596,-1.50194135535117
"4694",19,4,600,-1.40655826616499
"4695",19,4,604,-1.29107229301375
"4696",19,4,608,-0.978851793292456
"4697",19,4,612,-1.11157846256039
"4698",19,4,616,-1.64051566936083
"4699",19,4,620,-1.72544657320699
"4700",19,4,624,-1.5207708302304
"4701",19,4,628,-1.5433291804162
"4702",19,4,632,-1.6650159754738
"4703",19,4,636,-1.9381268853586
"4704",19,4,640,-2.28575700668896
"4705",19,4,644,-1.99216125139353
"4706",19,4,648,-1.4296878161557
"4707",19,4,652,-1.51977742853958
"4708",19,4,656,-1.47413704784467
"4709",19,4,660,-0.641393351328503
"4710",19,4,664,-0.327342434132293
"4711",19,4,668,-0.837047563173541
"4712",19,4,672,-0.79426635163508
"4713",19,4,676,-0.481288333704943
"4714",19,4,680,-0.913086748039762
"4715",19,4,684,-1.15710943699368
"4716",19,4,688,-0.585228408584169
"4717",19,4,692,-0.474276279264214
"4718",19,4,696,-1.22125052285396
"4719",19,4,700,-1.67959109680416
"4720",19,4,704,-1.53891393069491
"4721",19,4,708,-1.31989604468599
"4722",19,4,712,-1.2051076263285
"4723",19,4,716,-1.05871299888517
"4724",19,4,720,-0.695935398550725
"4725",19,4,724,-0.129503729784467
"4726",19,4,728,0.0974614972129321
"4727",19,4,732,-0.201443070419918
"4728",19,4,736,-0.254924813340765
"4729",19,4,740,0.1420986147343
"4730",19,4,744,0.367395108788554
"4731",19,4,748,0.220190218691936
"4732",19,4,752,0.137726211910071
"4733",19,4,756,-0.0167179075622448
"4734",19,4,760,-0.4133851393534
"4735",19,4,764,-0.734802392419175
"4736",19,4,768,-0.692011566239316
"4737",19,4,772,-0.63108966638796
"4738",19,4,776,-0.794535810850985
"4739",19,4,780,-1.12423394856094
"4740",19,4,784,-1.34951740505388
"4741",19,4,788,-1.12702104700855
"4742",19,4,792,-0.578490890654032
"4743",19,4,796,-0.384126022853958
"4744",19,4,800,-0.568281997770345
"4745",19,4,804,-0.403928780379041
"4746",19,4,808,0.0694918564659978
"4747",19,4,812,0.0895304448160537
"4748",19,4,816,-0.235345636380528
"4749",19,4,820,-0.403387941192865
"4750",19,4,824,-0.563973962774062
"4751",19,4,828,-0.799577960330732
"4752",19,4,832,-0.657998168524712
"4753",19,4,836,-0.374527098383501
"4754",19,4,840,-0.644018086840394
"4755",19,4,844,-1.34418208259012
"4756",19,4,848,-1.81588927787068
"4757",19,4,852,-1.84611194778893
"4758",19,4,856,-1.65248789018952
"4759",19,4,860,-1.51127448727239
"4760",19,4,864,-1.6138784754738
"4761",19,4,868,-1.80351789483463
"4762",19,4,872,-1.98958720661464
"4763",19,4,876,-2.1159182090301
"4764",19,4,880,-1.87520899293943
"4765",19,4,884,-1.2186655736715
"4766",19,4,888,-0.686024729468599
